installation_id,name,latitude,longitude,accuracy
416404,gilman-111-1,43.0781169,-89.4127826,20
415905,gilman-112-1,43.078142799999995,-89.4127709,20
416428,gilman-113-1,43.078146499999995,-89.41288019999999,20
417935,gilman-114-1,43.0781719,-89.4130124,20
417778,gilman-201-1,43.0782147,-89.41303719999999,20
412432,gilman-202-1,43.0781624,-89.41302329999999,20
415199,gilman-203-1,43.078118599999996,-89.41302449999999,20
417925,gilman-204-1,43.0780618,-89.4131471,20
412541,gilman-205-1,43.0780227,-89.413144,20
417407,gilman-206-1,43.0779935,-89.4130674,20
416956,gilman-207-1,43.077837099999996,-89.4129907,30
415383,gilman-208-1,43.0779006,-89.41286889999999,20
416931,gilman-209-1,43.0778926,-89.4128379,30
416402,gilman-210-1,43.078052799999995,-89.41279019999999,30
416847,gilman-211-1,43.0781254,-89.4127204,30
417530,gilman-212-1,43.0781667,-89.41275499999999,20
417534,gilman-213-1,43.078173299999996,-89.4128037,20
416851,gilman-214-1,43.0782319,-89.4128703,20
417770,gilman-301-1,43.078229199999996,-89.4130019,20
417169,gilman-302-1,43.0781518,-89.4129868,20
417136,gilman-303-1,43.078095399999995,-89.4130179,20
417898,gilman-305-1,43.0780415,-89.413091,20
417750,gilman-306-1,43.0780142,-89.413063,20
414535,gilman-307-1,43.0779652,-89.41306110000001,20
418103,gilman-308-1,43.077939699999995,-89.41287059999999,20
417819,gilman-309-1,43.0779843,-89.412939,20
417392,gilman-310-1,43.078106399999996,-89.41274949999999,20
416425,gilman-311-1,43.078142299999996,-89.4127254,20
417498,gilman-312-1,43.0781182,-89.41275859999999,20
417036,gilman-313-1,43.0781772,-89.4128616,20
416883,gilman-314-1,43.0782217,-89.4128861,20
415248,gilman-b110-1,43.078096099999996,-89.4129238,20
421045,gnight-1-1,43.078737,-89.41855810000001,20
419252,gnight-110-1,43.0785287,-89.4183982,30
421113,gnight-131-1,43.07874030000001,-89.41887799999999,30
420064,gnight-166-1,43.0789627,-89.41856059999999,30
419845,gnight-210-1,43.0786501,-89.4184281,30
420129,gnight-231-1,43.078779999999995,-89.418849,30
419248,gnight-264-1,43.0789203,-89.4185229,30
422009,gnight-29-1,43.0783314,-89.4189182,45
419654,gnight-310-1,43.0787815,-89.4184889,30
420929,gnight-335-1,43.078682,-89.4187887,30
420049,gnight-369-1,43.078955099999995,-89.4186448,30
419678,gnight-412-1,43.0785841,-89.4185054,28
419255,gnight-431-1,43.0783816,-89.41876289999999,34
419777,gnight-467-1,43.0789298,-89.4187942,30
421032,gnight-62a-1,43.0789384,-89.4186995,20
412019,gordon2-100eod-1,43.0710416,-89.3992604,30
412004,gordon2-100fod-1,43.071959899999996,-89.3979865,40
412065,gordon2-100god-1,43.0720764,-89.3973304,30
412026,gordon2-100l-1,43.0713359,-89.39896739999999,20
412076,gordon2-100l-2,43.071384599999995,-89.39799459999999,20
412255,gordon2-100m-1,43.0713495,-89.39890749999999,20
412401,gordon2-100m-2,43.0714459,-89.3981884,20
412146,gordon2-100n-1,43.0713958,-89.39803549999999,20
412057,gordon2-116-1,43.071196,-89.39902310000001,20
414110,gordon2-116-2,43.0711824,-89.39908799999999,20
413471,gordon2-120-1,43.0713286,-89.3989361,20
412156,gordon2-131-1,43.07143,-89.3980563,20
412007,gordon2-131-2,43.0713143,-89.3988578,20
412008,gordon2-131-3,43.0713394,-89.39894869999999,20
412095,gordon2-132-1,43.0712761,-89.3989533,20
415272,gordon2-150-1,43.071256399999996,-89.3979026,20
412402,gordon2-150-2,43.0712167,-89.3977972,20
412083,gordon2-161-1,43.0711759,-89.3981072,20
412136,gordon2-170f-1,43.0709488,-89.39840699999999,20
415993,gordon2-200m-1,43.0712571,-89.3989678,20
412060,gordon2-200m-2,43.0714706,-89.3988914,20
412062,gordon2-200m-3,43.071483199999996,-89.39817640000001,20
412138,gordon2-200m-4,43.0714915,-89.398003,20
416532,gordon2-200s-1,43.070938999999996,-89.3989715,20
417635,gordon2-215-1,43.0711126,-89.3990312,30
416913,gordon2-215-2,43.0711183,-89.399041,30
412364,gordon2-215-3,43.071129899999995,-89.39898529999999,20
412347,gordon2-215-4,43.0709747,-89.3989529,30
416979,gordon2-241a-1,43.0712282,-89.39805559999999,20
416882,gordon2-241a-2,43.0711296,-89.39800059999999,20
415771,gordon2-241b-1,43.0712925,-89.3977008,20
417584,gordon2-241b-2,43.071272799999996,-89.3977401,20
415738,gordon2-241b-3,43.071256299999995,-89.3975944,20
416592,gordon2-241b-4,43.0712276,-89.3975928,20
416021,gordon2-241c-1,43.0714499,-89.3974322,31
414813,gordon2-241c-2,43.0711429,-89.3977719,30
416531,gordon2-285b-1,43.0711309,-89.3985941,20
412106,gordon2-b100r-1,43.071041,-89.39837849999999,33
412064,gordon2-b116-1,43.0713368,-89.3988145,30
412097,gordon2-b129-1,43.0712166,-89.39893049999999,20
412063,gordon2-b138h-1,43.0711219,-89.3973523,24
412207,gordon2-b138h-2,43.071255799999996,-89.39854299999999,30
412290,gordon2-b138h-3,43.071087999999996,-89.3983829,20
412014,gordon2-b150-1,43.0709972,-89.3985361,30
412388,gordon2-b176c-1,43.071002,-89.3980018,30
415619,gordon2-b185b-1,43.071573,-89.3980301,90
418799,grangr-1100-1,43.073307899999996,-89.402914,30
418762,grangr-1100-2,43.073308399999995,-89.4027686,30
420489,grangr-1100-3,43.073271299999995,-89.402227,30
419553,grangr-1100-4,43.0730909,-89.402192,20
419567,grangr-1100-5,43.0730233,-89.4025542,30
419227,grangr-1100-6,43.0730898,-89.4026394,30
419254,grangr-1140-1,43.072826899999995,-89.40248969999999,30
420297,grangr-1170-1,43.0726678,-89.40249539999999,30
418801,grangr-1175-1,43.072707799999996,-89.4024292,20
420318,grangr-1180-1,43.0725635,-89.4022816,20
419027,grangr-1185-1,43.0725404,-89.4021613,20
420400,grangr-1190-1,43.0724416,-89.4021925,30
419527,grangr-1195-1,43.0724217,-89.4020524,30
421293,grangr-1210-1,43.073205,-89.4024096,30
420642,grangr-1210-2,43.073225799999996,-89.40230609999999,30
420693,grangr-1210a-1,43.0729378,-89.40190729999999,20
421234,grangr-1210b-1,43.0729045,-89.40233889999999,20
420097,grangr-1210b-2,43.072867699999996,-89.4024434,30
420407,grangr-1210b-3,43.0728885,-89.4022718,20
419588,grangr-1210c-1,43.073003,-89.40237580000002,27
420094,grangr-1210e-1,43.072905299999995,-89.40240969999999,30
420008,grangr-1230-1,43.072619599999996,-89.40131370000002,30
419220,grangr-1250-1,43.07231,-89.4010893,40
419401,grangr-1266-1,43.07243580000001,-89.4014084,20
419356,grangr-1270-1,43.0724497,-89.40153269999999,20
419884,grangr-1280-1,43.072349200000005,-89.40174139999999,20
419746,grangr-1280-2,43.072362999999996,-89.4017685,20
418975,grangr-1295-1,43.0721838,-89.40076789999999,30
419802,grangr-1295-2,43.0721747,-89.4006112,30
418942,grangr-1301-1,43.0731039,-89.40088449999999,20
420037,grangr-1305-1,43.072975799999995,-89.40108359999999,20
421793,grangr-1310-1,43.073107199999995,-89.4009178,20
420195,grangr-1310-2,43.0730982,-89.4008786,20
421210,grangr-1310-3,43.073055599999996,-89.4008789,20
421916,grangr-1310-4,43.073028099999995,-89.40104749999999,20
421377,grangr-1310-5,43.07304260000001,-89.4009186,20
420160,grangr-1310-6,43.0730866,-89.4008909,20
421275,grangr-1310-7,43.073124899999996,-89.4009336,20
420657,grangr-1324-1,43.0729018,-89.40108889999999,20
421410,grangr-1329-1,43.0728753,-89.4011568,20
419010,grangr-1400g-1,43.0728978,-89.4010337,20
419212,grangr-1425-1,43.0723863,-89.40079569999999,28
419319,grangr-1520-1,43.072430999999995,-89.40139769999999,20
419101,grangr-1530-1,43.071946499999996,-89.40081119999999,30
419108,grangr-1530-2,43.072308299999996,-89.4011335,30
420613,grangr-2020a-1,43.073102,-89.4018657,20
418695,grangr-2080-1,43.0721652,-89.4007654,30
422108,grangr-2120-1,43.073002,-89.4023183,20
421469,grangr-2120-2,43.073014199999996,-89.4021425,20
419671,grangr-2134-1,43.0728456,-89.40194180000002,20
419626,grangr-2145-1,43.0729602,-89.4026495,30
421353,grangr-2165-1,43.0727135,-89.4024266,20
421717,grangr-2170-1,43.072571499999995,-89.40231229999999,20
420832,grangr-2175-1,43.0726088,-89.40225749999999,20
421401,grangr-2180-1,43.072515599999996,-89.40219909999999,20
421402,grangr-2190-1,43.0722275,-89.4014421,30
418800,grangr-2200k-1,43.0728071,-89.4017681,20
419518,grangr-2200p-1,43.0727075,-89.4012686,20
421513,grangr-2210-1,43.07327910000001,-89.4024922,30
421618,grangr-2210-2,43.072989199999995,-89.4016007,20
420379,grangr-2210-3,43.0733021,-89.40232329999999,30
420493,grangr-2210-4,43.0733056,-89.4021626,30
421156,grangr-2210-5,43.072769699999995,-89.4015113,20
420726,grangr-2210-6,43.072793399999995,-89.40137089999999,20
419431,grangr-2210a-1,43.073093799999995,-89.40192010000001,54
420494,grangr-2210m-1,43.072881599999995,-89.4014937,20
420912,grangr-2210n-1,43.0728624,-89.4013619,20
420375,grangr-2210r-1,43.0727708,-89.4014492,20
420774,grangr-2210s-1,43.0727343,-89.40151259999999,20
419616,grangr-2210u-1,43.072804100000006,-89.4016451,20
421119,grangr-2260-1,43.07247720000001,-89.40121669999999,60
418805,grangr-2266-1,43.0723947,-89.4012453,30
419554,grangr-2270-1,43.072637799999995,-89.4015773,20
419519,grangr-2280-1,43.0724862,-89.4016038,20
420098,grangr-2294-1,43.072389699999995,-89.40157690000001,30
421261,grangr-2294-2,43.0721521,-89.401094,30
420197,grangr-2294-3,43.072310699999996,-89.4010077,45
420059,grangr-2300l-1,43.072871299999996,-89.4011048,20
420177,grangr-2310-1,43.0729178,-89.4012279,20
419083,grangr-2335-1,43.072999499999995,-89.40087249999999,20
420176,grangr-2335-2,43.073070799999996,-89.4011501,20
420363,grangr-2339-1,43.072943699999996,-89.4011201,20
421170,grangr-2339-2,43.0730084,-89.40098619999999,20
420252,grangr-2339-3,43.072989299999996,-89.40098700000001,20
419218,grangr-2403-1,43.072957099999996,-89.4009489,20
421299,grangr-2417-1,43.0728355,-89.4008814,20
420531,grangr-2427-1,43.0725321,-89.4007456,30
421486,grangr-2434-1,43.0725129,-89.4011274,20
420002,grangr-2471-1,43.0724853,-89.4012839,20
420835,grangr-2510-1,43.0723172,-89.4010105,48
418669,grangr-2510-2,43.0720847,-89.4007609,30
420865,grangr-2520-1,43.0721454,-89.40076739999999,37
421024,grangr-2520-2,43.0723475,-89.4011424,30
420950,grangr-3070-1,43.072706499999995,-89.40199679999999,20
420404,grangr-3104-1,43.073261699999996,-89.4027632,30
421433,grangr-3118-1,43.0729551,-89.40235179999999,20
419819,grangr-3132-1,43.072790499999996,-89.4024653,20
420571,grangr-3150-1,43.0726973,-89.4025429,20
419831,grangr-3164-1,43.0726535,-89.40213430000001,20
421537,grangr-3180-1,43.07254270000001,-89.4022344,20
421316,grangr-3190-1,43.0724476,-89.4020661,20
419836,grangr-3200k-1,43.0723761,-89.4016639,20
421601,grangr-3210-1,43.07330220000001,-89.4025982,30
421554,grangr-3210-2,43.0732823,-89.40230799999999,30
421633,grangr-3210-3,43.0733054,-89.4022134,30
419214,grangr-3210-4,43.072952099999995,-89.4016327,20
421607,grangr-3210-5,43.0729414,-89.4014977,20
421597,grangr-3210-6,43.0729225,-89.4014581,20
419275,grangr-3210a-1,43.072854799999995,-89.4017389,20
421550,grangr-3210c-1,43.0731629,-89.40196189999999,49
421558,grangr-3210d-1,43.0733039,-89.40228119999999,30
419096,grangr-3210g-1,43.0730161,-89.4016841,20
419095,grangr-3210h-1,43.0729927,-89.40151879999999,20
419776,grangr-3260-1,43.072803500000006,-89.4014802,20
419775,grangr-3264-1,43.0725712,-89.4016251,20
421485,grangr-3290-1,43.0724862,-89.40164209999999,20
421534,grangr-3295-1,43.072173899999996,-89.4012838,30
419668,grangr-3307-1,43.0727646,-89.4011276,20
421533,grangr-3317-1,43.072838399999995,-89.40119039999999,20
421100,grangr-3325-1,43.073218000000004,-89.4019096,46
421917,grangr-3335-1,43.073058499999995,-89.40104099999999,20
421975,grangr-3335-2,43.0730992,-89.40101159999999,20
421314,grangr-3339-1,43.072749099999996,-89.40090219999999,34
419980,grangr-3400l-1,43.0726278,-89.4011975,20
419724,grangr-3414-1,43.072752,-89.4010327,20
419224,grangr-3467-1,43.0725627,-89.40117289999999,20
420090,grangr-3541-1,43.072283,-89.40109969999999,30
421447,grangr-3560-1,43.072243199999996,-89.4008588,20
421292,grangr-3560-2,43.072317,-89.401187,20
418951,grangr-4104-1,43.0733185,-89.4028862,34
421556,grangr-4116-1,43.0729696,-89.4020623,20
421219,grangr-4132-1,43.0728121,-89.4020645,20
418961,grangr-4151-1,43.072691299999995,-89.402487,30
419672,grangr-4161-1,43.0727639,-89.40259119999999,40
421143,grangr-4172-1,43.0725815,-89.40214759999999,20
421215,grangr-4191-1,43.0721851,-89.4012642,30
418697,grangr-4250-1,43.0726899,-89.4013794,20
419897,grangr-4251-1,43.0727453,-89.4014546,20
418698,grangr-4265-1,43.0727489,-89.40129240000002,20
420495,grangr-4270e-1,43.0725111,-89.4014569,20
419089,grangr-4273-1,43.0725249,-89.40172480000001,20
419933,grangr-4281-1,43.0724771,-89.4015474,20
420814,grangr-4297-1,43.0721157,-89.40093089999999,30
421087,grangr-4307-1,43.072827600000004,-89.4011641,20
421108,grangr-4320-1,43.0729945,-89.4011043,20
422095,grangr-4333-1,43.0730271,-89.4011422,20
422157,grangr-4349-1,43.0729013,-89.40106139999999,20
419687,grangr-4425-1,43.072710799999996,-89.4011994,20
419050,grangr-4440-1,43.0725196,-89.4010261,20
419303,grangr-4460-1,43.0725663,-89.4012431,20
420431,grangr-4565-1,43.0721711,-89.40086040000001,40
421974,grangr-4580-1,43.0720465,-89.40046249999999,30
419003,grangr-5110-1,43.073310199999995,-89.4027109,30
419140,grangr-5120-1,43.073230099999996,-89.4020786,32
421467,grangr-5121-1,43.0728199,-89.40243869999999,20
420410,grangr-5151-1,43.0727136,-89.4024522,30
421180,grangr-5161-1,43.0726556,-89.40192010000001,20
421129,grangr-5181-1,43.0725766,-89.40191899999999,20
421130,grangr-5191-1,43.0724171,-89.40198769999999,30
418820,grangr-5247-1,43.0727471,-89.4016048,20
420645,grangr-5254-1,43.0727981,-89.40139099999999,20
419047,grangr-5274-1,43.0725932,-89.4017404,20
422055,grangr-5281-1,43.0725203,-89.40167339999999,20
421173,grangr-5295-1,43.0721315,-89.4009639,30
422097,grangr-5298b-1,43.0724052,-89.40153079999999,20
419818,grangr-5414-1,43.072801399999996,-89.40138280000001,20
419779,grangr-p132-1,43.0727256,-89.4024223,30
419883,grwal-111-1,43.0760134,-89.42466990000001,30
419236,grwal-17-1,43.0763191,-89.4242551,30
419163,grwal-25-1,43.0760837,-89.42389299999999,30
419317,grwal-8-1,43.0755846,-89.42488469999999,30
417244,hamel-1100m-1,43.0732571,-89.39828299999999,30
417568,hamel-1100m-2,43.0733047,-89.3982145,26
416930,hamel-1100m-3,43.0732591,-89.39811809999999,20
416984,hamel-1100m-4,43.0734317,-89.39847329999999,20
416935,hamel-1100m-5,43.073375399999996,-89.39830060000001,20
416990,hamel-1100m-6,43.0733013,-89.3985044,20
415456,hamel-1109-1,43.0740015,-89.3982092,20
416292,hamel-1115-1,43.073875699999995,-89.39833929999999,20
417363,hamel-1131-1,43.0735159,-89.3990953,20
417389,hamel-1131-2,43.0735585,-89.3988297,52
417830,hamel-1131-3,43.073366199999995,-89.398443,46
417384,hamel-1131-4,43.073419,-89.3994266,20
415460,hamel-1131b-1,43.0737747,-89.3983519,43
417737,hamel-1140-1,43.073567399999995,-89.39818729999999,20
417567,hamel-1140-2,43.07362570000001,-89.3982084,20
417728,hamel-1140-3,43.073499299999995,-89.39814539999999,20
417727,hamel-1140-4,43.0736108,-89.3980167,20
417010,hamel-1140c-1,43.07353930000001,-89.398065,20
417097,hamel-1140e-1,43.07323650000001,-89.3987171,20
416973,hamel-1140j-1,43.0741824,-89.39875769999999,22
411997,hamel-1151-1,43.0735363,-89.3982858,20
412015,hamel-1151-2,43.073506099999996,-89.3981888,20
417915,hamel-1151-3,43.0736354,-89.398349,20
417228,hamel-1151-4,43.0735604,-89.39798859999999,30
417027,hamel-1159-1,43.073688,-89.3982006,20
416995,hamel-1165-1,43.0733849,-89.39874329999999,20
416780,hamel-1175-1,43.073826499999996,-89.39770519999999,20
417035,hamel-1175e-1,43.074200399999995,-89.39770089999999,22
417707,hamel-1181a-1,43.074328099999995,-89.3979705,56
416962,hamel-2103-1,43.074216899999996,-89.3981616,20
417248,hamel-2113-1,43.074257200000005,-89.39843429999999,20
417755,hamel-2122-1,43.0737171,-89.3983875,33
417734,hamel-2140-1,43.073645,-89.39882460000001,20
422480,hamel-2140-2,43.0735762,-89.39799479999999,20
414027,hamel-2140a-1,43.073343099999995,-89.39836570000001,20
417756,hamel-2140b-1,43.0732747,-89.39837999999999,20
414026,hamel-2169-1,43.0740942,-89.3979228,30
418009,hamel-2175-1,43.073609499999996,-89.39849099999999,67
417866,hamel-2185-1,43.073483499999995,-89.39863799999999,30
417731,hamel-3100p-1,43.0735594,-89.3980735,20
417649,hamel-3100q-1,43.073605799999996,-89.3980804,20
417121,hamel-3100s-1,43.0735108,-89.39855179999999,52
417704,hamel-3100u-1,43.0735857,-89.398529,41
417159,hamel-3151-1,43.0740382,-89.3971926,45
411998,hamel-3151-2,43.0735082,-89.39839380000001,20
412300,hamel-3151-3,43.0730715,-89.39797949999999,31
414056,hamel-3151-4,43.073442799999995,-89.39784970000001,20
422398,hamel-b1111-1,43.0739077,-89.3981155,30
422326,hamel-b1129-1,43.0736294,-89.3980488,20
422328,hamel-b1135-1,43.0734709,-89.3981534,30
422323,hamel-b1135-2,43.0736764,-89.398034,30
422329,hamel-b1136-1,43.0733057,-89.3981422,69
422324,hamel-b1145-1,43.0738638,-89.3976706,30
420457,harlow-112-1,43.068708099999995,-89.4064717,30
419187,harlow-149-1,43.068764099999996,-89.4058886,30
419526,harlow-155-1,43.0686781,-89.40573069999999,30
419701,harlow-202-1,43.068419,-89.4064602,30
419393,harlow-50-1,43.0686618,-89.4059135,20
412340,hcwhite-1191-1,43.0767854,-89.4016073,20
414422,hcwhite-1191c-1,43.076571699999995,-89.4014907,20
414323,hcwhite-1191c-2,43.0766241,-89.4011877,20
414556,hcwhite-1191d-1,43.0763958,-89.4012654,20
412053,hcwhite-1193-1,43.0766924,-89.4011941,20
416807,hcwhite-1193d-1,43.0770432,-89.4015841,20
413058,hcwhite-1200-1,43.076834100000006,-89.40147089999999,20
414009,hcwhite-1200-2,43.076724999999996,-89.40121189999999,20
412092,hcwhite-1200j-1,43.0766545,-89.4012301,20
412212,hcwhite-1250-1,43.0767642,-89.40084350000001,20
414607,hcwhite-1250-2,43.076617399999996,-89.4007381,30
412851,hcwhite-1250-3,43.0767995,-89.4008247,30
412317,hcwhite-1250-4,43.076644099999996,-89.4008597,20
411999,hcwhite-1250-5,43.0766981,-89.40078919999999,30
412269,hcwhite-1250-6,43.076676299999995,-89.4008923,20
412117,hcwhite-1250a-1,43.0765125,-89.4007871,30
417538,hcwhite-2191-1,43.0769251,-89.401686,20
412186,hcwhite-2191-10,43.0765999,-89.40177279999999,20
413339,hcwhite-2191-13,43.0765161,-89.4014012,20
413203,hcwhite-2191-14,43.076507299999996,-89.4015591,20
417702,hcwhite-2191-15,43.0764327,-89.4016778,20
416309,hcwhite-2191-17,43.0765183,-89.40169519999999,20
412116,hcwhite-2191-18,43.0765575,-89.4016104,20
417369,hcwhite-2191-2,43.0769624,-89.40157909999999,20
412499,hcwhite-2191-3,43.0769556,-89.40159740000001,20
417694,hcwhite-2191-4,43.0768853,-89.40181009999999,20
414919,hcwhite-2191-5,43.076881799999995,-89.40162289999999,20
415282,hcwhite-2191-6,43.0768127,-89.4016168,20
416334,hcwhite-2191-7,43.0766791,-89.4017726,20
412079,hcwhite-2191-8,43.0767605,-89.4017393,20
416384,hcwhite-2191-9,43.076578999999995,-89.4017255,20
413701,hcwhite-2191f-1,43.076350999999995,-89.4017662,30
415509,hcwhite-2191g-1,43.076421499999995,-89.40189219999999,30
412254,hcwhite-2200j-1,43.0768249,-89.4012585,20
415544,hcwhite-2203-1,43.0769981,-89.40133940000001,20
412071,hcwhite-2205-1,43.0769798,-89.40140099999999,20
412080,hcwhite-2209-1,43.076909199999996,-89.40129069999999,20
412170,hcwhite-2215-1,43.076973599999995,-89.401237,20
413050,hcwhite-2217-1,43.0769622,-89.40122459999999,20
414199,hcwhite-2250-1,43.0767478,-89.4007269,20
414918,hcwhite-2250-2,43.0766582,-89.4007484,20
416159,hcwhite-2250-3,43.076664,-89.4006996,20
414496,hcwhite-2250-4,43.076576100000004,-89.4006198,30
413495,hcwhite-2251-1,43.0769004,-89.40095749999999,20
412176,hcwhite-2252a-1,43.0767972,-89.4007511,30
415542,hcwhite-2252b-1,43.0767308,-89.4007058,20
417351,hcwhite-2257-1,43.0765354,-89.4007448,20
412355,hcwhite-3191-1,43.0769456,-89.40168129999999,20
416177,hcwhite-3191-2,43.0769415,-89.4016298,20
416766,hcwhite-3191-3,43.0768433,-89.4016906,20
412326,hcwhite-3191-4,43.0768662,-89.4016319,20
416301,hcwhite-3191-5,43.076667799999996,-89.4018313,20
416477,hcwhite-3191-6,43.076508499999996,-89.4024135,30
416485,hcwhite-3191-7,43.076505499999996,-89.4016951,20
413721,hcwhite-3191-8,43.0764352,-89.40207099999999,30
415215,hcwhite-3191-9,43.076443999999995,-89.4017155,20
412297,hcwhite-3200j-1,43.0768324,-89.4012765,20
417747,hcwhite-3200n-1,43.0766122,-89.40085800000001,20
412055,hcwhite-3205-1,43.076945699999996,-89.4013308,20
412780,hcwhite-3205-2,43.0769857,-89.4013537,20
417398,hcwhite-3207-1,43.076945699999996,-89.4013105,20
412296,hcwhite-3215-2,43.0770364,-89.4013202,20
412386,hcwhite-3240-1,43.0768659,-89.4009502,20
417740,hcwhite-3250-1,43.0767439,-89.40083399999999,20
414971,hcwhite-3250-2,43.0766767,-89.40084259999999,20
417729,hcwhite-3250-3,43.0766139,-89.4009035,20
412281,hcwhite-3255-1,43.076766,-89.4008431,20
413430,hcwhite-4111-1,43.076452599999996,-89.4010934,20
415041,hcwhite-4117-1,43.076400500000005,-89.4012352,20
412581,hcwhite-4121-1,43.0762238,-89.4013536,30
413030,hcwhite-4133-1,43.0763233,-89.4019558,30
412054,hcwhite-4141-1,43.07637,-89.402315,30
422255,hcwhite-4153-1,43.0764451,-89.40154179999999,20
417698,hcwhite-4159-1,43.0764013,-89.40141589999999,20
417700,hcwhite-4160-1,43.0764965,-89.4018064,20
412287,hcwhite-4191-1,43.076756499999995,-89.4022971,70
412301,hcwhite-4191-2,43.0770431,-89.40169879999999,20
416745,hcwhite-4191-3,43.076974899999996,-89.40156809999999,20
412091,hcwhite-4191-4,43.0764901,-89.40265869999999,30
416611,hcwhite-4191-5,43.0766785,-89.4017475,20
422256,hcwhite-4191f-1,43.0763932,-89.4017343,20
417014,hcwhite-4207-1,43.0770711,-89.4013694,20
417365,hcwhite-4208-1,43.076709799999996,-89.4011945,30
417408,hcwhite-4220-1,43.076788,-89.40113610000002,20
417352,hcwhite-4228-1,43.07687,-89.4009335,20
416834,hcwhite-4236-1,43.0769278,-89.4009705,20
414948,hcwhite-4246-1,43.0769247,-89.4011824,20
417344,hcwhite-4253-1,43.0767706,-89.4008207,20
417759,hcwhite-4261-1,43.0766845,-89.40097159999999,20
412669,hcwhite-4275-1,43.076526099999995,-89.4011331,20
415287,hcwhite-4279-1,43.0763499,-89.4014184,30
416702,hcwhite-4281-1,43.076219599999995,-89.4010313,20
417761,hcwhite-4284-1,43.0765453,-89.40095869999999,20
417377,hcwhite-4287-1,43.0767071,-89.4009109,20
417687,hcwhite-4289-1,43.0765427,-89.400914,20
412981,hcwhite-4290-1,43.0765429,-89.40099389999999,20
416748,hcwhite-5109-1,43.076325999999995,-89.4010661,29
416768,hcwhite-5114-1,43.0765184,-89.4014553,80
412532,hcwhite-5117-1,43.0761354,-89.4009738,30
412352,hcwhite-5123-1,43.076172299999996,-89.4010854,30
417599,hcwhite-5133-1,43.0761907,-89.4018171,48
417696,hcwhite-5134-1,43.0762992,-89.402361,20
416650,hcwhite-5145-1,43.0762308,-89.40203629999999,30
417332,hcwhite-5163-1,43.076550999999995,-89.4023543,30
422416,hcwhite-5167-1,43.076558299999995,-89.40219069999999,37
417109,hcwhite-5173-1,43.0765812,-89.4021856,20
416626,hcwhite-5181-1,43.076812,-89.4018437,30
416755,hcwhite-5184-1,43.076920699999995,-89.4017262,20
416769,hcwhite-5184a-1,43.0765585,-89.4015814,20
417379,hcwhite-5185-1,43.076738899999995,-89.40162699999999,20
416753,hcwhite-5197-1,43.0767141,-89.4015198,20
417053,hcwhite-6107-1,43.0765415,-89.401353,20
418136,hcwhite-6108-1,43.076516399999996,-89.40165499999999,20
417411,hcwhite-6119-1,43.0763813,-89.4012887,30
417018,hcwhite-6125-1,43.0759889,-89.4016728,20
416269,hcwhite-6137-1,43.0763452,-89.4018687,30
417912,hcwhite-6144-1,43.0764606,-89.4019294,20
417455,hcwhite-6151-1,43.0765027,-89.4013038,20
414902,hcwhite-6159-1,43.0764,-89.4023739,90
417070,hcwhite-6165-1,43.0765226,-89.4024668,70
416481,hcwhite-6179-1,43.0766238,-89.4020561,20
416648,hcwhite-6187b-1,43.076740099999995,-89.40239249999999,33
416752,hcwhite-6187e-1,43.076946299999996,-89.4016767,20
422420,hcwhite-6191-2,43.0769454,-89.4015988,20
415423,hcwhite-6195a-1,43.0767032,-89.4014334,20
412410,hcwhite-6195d-1,43.0769115,-89.40136799999999,20
417660,hcwhite-7100r-1,43.0769059,-89.4013964,20
414429,hcwhite-7101-1,43.076658699999996,-89.40147209999999,20
412409,hcwhite-7111-1,43.076530999999996,-89.40140249999999,20
417382,hcwhite-7117-1,43.0764815,-89.40142780000001,20
418067,hcwhite-7120-1,43.076449499999995,-89.40147909999999,20
413361,hcwhite-7131-1,43.0761857,-89.4016453,20
418131,hcwhite-7134-1,43.0764408,-89.4016623,20
417499,hcwhite-7142-1,43.0761469,-89.4016443,51
416575,hcwhite-7145-1,43.0762954,-89.4024943,76
422380,hcwhite-7151-1,43.076577799999995,-89.4015907,20
413650,hcwhite-7165-1,43.076520699999996,-89.4023442,45
417370,hcwhite-7171-1,43.076571099999995,-89.4015476,20
417372,hcwhite-7174-1,43.0766582,-89.40165859999999,20
418130,hcwhite-7175-1,43.0766154,-89.4019299,20
418129,hcwhite-7180-1,43.0766898,-89.40178279999999,20
416556,hcwhite-7183-1,43.0765525,-89.402299,70
422236,hcwhite-7188-1,43.076799,-89.4016638,20
417299,hcwhite-7191-1,43.076886099999996,-89.40163009999999,20
418104,hcwhite-7195-1,43.0767981,-89.4014188,20
412325,hcwhite-b105-1,43.076284,-89.4008509,20
412157,hcwhite-b130-1,43.0766786,-89.4007239,30
419447,hiram-139-1,43.0761033,-89.4117273,30
419128,hiram-203-1,43.075902899999996,-89.41175870000001,30
420202,hiram-224-1,43.076253,-89.41156649999999,30
419611,hiram-305-1,43.0759349,-89.41159999999999,20
420996,hirama-110-1,43.0759416,-89.41125989999999,20
420108,hirama-205-1,43.076096299999996,-89.4112921,30
420459,hirama-6-1,43.0760347,-89.4114142,20
419057,histsoc-13-1,43.075297299999995,-89.40021019999999,30
420378,histsoc-208-1,43.0751758,-89.3998376,20
419988,histsoc-220-1,43.0758157,-89.4000781,34
418379,histsoc-311-1,43.0749898,-89.4003074,25
418209,histsoc-317-1,43.0754453,-89.3997413,32
418225,histsoc-329-1,43.075757499999995,-89.39892189999999,30
419055,histsoc-330-1,43.0758004,-89.3998052,30
